date,state,crop,price
01-12-2021,Tamil Nadu,Pulses,5084.03
01-01-2024,Tamil Nadu,Rice,2018.37
01-08-2023,Punjab,Barley,1717.63
01-10-2021,Karnataka,Wheat,1984.77
01-02-2024,Rajasthan,Mustard,5462.12
01-07-2025,Madhya Pradesh,Wheat,2300.26
01-10-2026,Haryana,Sugarcane,336.45
01-03-2025,Madhya Pradesh,Maize,1842.24
01-05-2023,Haryana,Sugarcane,343.33
01-02-2028,Rajasthan,Wheat,2582.92
01-11-2020,Rajasthan,Groundnut,5480.52
01-03-2020,Gujarat,Groundnut,5707.18
01-02-2021,Punjab,Wheat,2105.02
01-04-2028,Gujarat,Soybean,4554.12
01-03-2025,Rajasthan,Barley,1957.28
01-05-2025,Punjab,Cotton,7188.47
01-12-2027,Bihar,Cotton,7128.51
01-11-2025,Bihar,Groundnut,6247.64
01-01-2022,Uttar Pradesh,Soybean,3739.69
01-05-2021,Haryana,Rice,1932.98
01-07-2026,Haryana,Pulses,5999.7
01-10-2024,Uttar Pradesh,Pulses,5445.17
01-10-2021,Uttar Pradesh,Pulses,4986.15
01-10-2021,Karnataka,Groundnut,5412.66
01-09-2023,Punjab,Wheat,2132.27
01-10-2027,Gujarat,Rice,2073.26
01-08-2022,Maharashtra,Cotton,6256.31
01-04-2020,Rajasthan,Maize,1614.56
01-05-2025,Tamil Nadu,Groundnut,6640.69
01-09-2020,Madhya Pradesh,Pulses,4973.62
01-08-2025,Madhya Pradesh,Rice,2088.18
01-04-2021,Karnataka,Groundnut,5968.67
01-09-2028,Punjab,Soybean,4143.15
01-11-2027,Bihar,Mustard,5583.54
01-07-2025,Tamil Nadu,Barley,1869.54
01-07-2027,Madhya Pradesh,Rice,2211.98
01-09-2027,Karnataka,Groundnut,6352.57
01-08-2025,Rajasthan,Maize,1697.41
01-07-2028,Maharashtra,Wheat,2497.16
01-11-2024,Uttar Pradesh,Cotton,6488.1
01-06-2026,Madhya Pradesh,Mustard,5795.62
01-11-2026,Rajasthan,Groundnut,6451.85
01-02-2024,Punjab,Groundnut,6241.28
01-12-2020,Haryana,Sugarcane,301.33
01-05-2025,Tamil Nadu,Barley,1968.67
01-07-2027,Haryana,Barley,1995.58
01-06-2020,Gujarat,Rice,1844.51
01-10-2024,Punjab,Pulses,5415.61
01-09-2024,Gujarat,Mustard,5327.87
01-05-2024,Gujarat,Cotton,7039.51
01-03-2027,Punjab,Cotton,7714.14
01-08-2024,Tamil Nadu,Maize,1637.66
01-03-2023,Bihar,Wheat,2300.63
01-03-2025,Maharashtra,Rice,2175.09
01-08-2024,Punjab,Rice,1964.44
01-11-2022,Rajasthan,Sugarcane,312.66
01-02-2025,Madhya Pradesh,Soybean,4207.88
01-08-2026,Madhya Pradesh,Rice,2063.67
01-12-2027,Madhya Pradesh,Wheat,2421.04
01-02-2028,Punjab,Groundnut,7082.64
01-03-2022,Uttar Pradesh,Soybean,3878.75
01-09-2021,Madhya Pradesh,Pulses,4982.93
01-01-2024,Uttar Pradesh,Maize,1686.28
01-02-2025,Gujarat,Mustard,5734.18
01-11-2025,Maharashtra,Groundnut,6128.86
01-10-2026,Karnataka,Groundnut,6320.7
01-10-2022,Madhya Pradesh,Maize,1527.42
01-12-2020,Rajasthan,Mustard,4885.79
01-09-2024,Uttar Pradesh,Sugarcane,332.35
01-05-2028,Gujarat,Wheat,2634.61
01-05-2022,Bihar,Sugarcane,336.04
01-09-2025,Haryana,Cotton,6796.19
01-12-2021,Haryana,Maize,1524.64
01-07-2024,Madhya Pradesh,Maize,1701.59
01-09-2026,Tamil Nadu,Rice,2090.7
01-06-2021,Punjab,Cotton,6379.96
01-11-2027,Rajasthan,Soybean,4054.26
01-02-2021,Rajasthan,Mustard,5020.28
01-11-2021,Uttar Pradesh,Maize,1529.97
01-08-2022,Uttar Pradesh,Soybean,3647.4
01-10-2028,Bihar,Rice,2199.18
01-12-2020,Uttar Pradesh,Wheat,1992.53
01-07-2022,Maharashtra,Cotton,6547.85
01-07-2027,Bihar,Mustard,5875.75
01-10-2026,Tamil Nadu,Mustard,5390.85
01-08-2024,Rajasthan,Rice,1972.21
01-08-2021,Madhya Pradesh,Cotton,6195.29
01-09-2026,Maharashtra,Barley,1856.22
01-01-2028,Rajasthan,Maize,1844.54
01-09-2028,Karnataka,Wheat,2369.65
01-06-2020,Rajasthan,Sugarcane,316.12
01-08-2025,Punjab,Pulses,5756.66
01-06-2024,Uttar Pradesh,Maize,1744.14
01-12-2027,Maharashtra,Maize,1794.99
01-10-2027,Rajasthan,Soybean,4167.65
01-06-2021,Punjab,Barley,1684.35
01-05-2025,Maharashtra,Cotton,7227.64
01-12-2026,Bihar,Sugarcane,348.46
01-01-2028,Rajasthan,Soybean,4340.93
01-07-2025,Madhya Pradesh,Cotton,7054.47
01-11-2024,Rajasthan,Barley,1755.74
01-11-2027,Karnataka,Maize,1766.73
01-04-2020,Tamil Nadu,Cotton,6348.25
01-05-2023,Bihar,Pulses,5809.77
01-03-2028,Bihar,Sugarcane,394.24
01-09-2020,Uttar Pradesh,Pulses,4900.48
01-01-2026,Haryana,Cotton,7062.19
01-06-2024,Karnataka,Maize,1739.31
01-05-2022,Karnataka,Mustard,5328.27
01-11-2026,Rajasthan,Maize,1735.07
01-04-2021,Madhya Pradesh,Pulses,5535.99
01-05-2028,Maharashtra,Rice,2313.34
01-05-2020,Bihar,Maize,1575.12
01-10-2023,Rajasthan,Soybean,3682.37
01-04-2024,Punjab,Groundnut,6402.69
01-06-2027,Karnataka,Groundnut,6933.25
01-04-2025,Karnataka,Groundnut,6789.73
01-01-2022,Maharashtra,Cotton,6275.43
01-12-2027,Karnataka,Groundnut,6528.8
01-08-2021,Tamil Nadu,Barley,1656.95
01-12-2028,Tamil Nadu,Maize,1885.33
01-06-2023,Rajasthan,Soybean,3876.67
01-03-2024,Punjab,Barley,1869.75
01-05-2021,Tamil Nadu,Sugarcane,326.15
01-05-2020,Maharashtra,Maize,1550.42
01-08-2028,Bihar,Mustard,5992.64
01-04-2024,Tamil Nadu,Sugarcane,357.33
01-04-2023,Karnataka,Wheat,2307.43
01-11-2028,Maharashtra,Rice,2197.91
01-09-2020,Karnataka,Pulses,4880.17
01-07-2022,Gujarat,Pulses,5342.07
01-07-2021,Tamil Nadu,Soybean,3623.06
01-09-2027,Haryana,Barley,1895.84
01-01-2027,Tamil Nadu,Mustard,5716.4
01-04-2028,Maharashtra,Maize,1982.98
01-06-2023,Rajasthan,Cotton,6659.97
01-03-2027,Haryana,Groundnut,6965.87
01-03-2020,Punjab,Barley,1683.65
01-02-2025,Madhya Pradesh,Sugarcane,360.69
01-08-2027,Karnataka,Mustard,5753.32
01-05-2028,Madhya Pradesh,Maize,1994.23
01-05-2021,Rajasthan,Pulses,5347.21
01-03-2026,Karnataka,Rice,2267.55
01-05-2023,Madhya Pradesh,Cotton,6767.49
01-01-2021,Karnataka,Cotton,6176.36
01-04-2020,Karnataka,Maize,1556.75
01-07-2023,Gujarat,Barley,1764.54
01-07-2021,Karnataka,Soybean,3679.55
01-07-2023,Bihar,Sugarcane,334.65
01-09-2020,Tamil Nadu,Soybean,3461.75
01-01-2022,Bihar,Rice,1908.31
01-05-2022,Gujarat,Maize,1667.66
01-10-2028,Tamil Nadu,Groundnut,6498.32
01-07-2026,Punjab,Wheat,2405.05
01-03-2021,Madhya Pradesh,Wheat,2132.72
01-01-2020,Tamil Nadu,Rice,1825.89
01-10-2027,Uttar Pradesh,Soybean,4160.21
01-12-2027,Rajasthan,Barley,1897.44
01-04-2022,Uttar Pradesh,Groundnut,6173.14
01-10-2026,Maharashtra,Wheat,2288.06
01-09-2024,Uttar Pradesh,Barley,1756.81
01-02-2020,Maharashtra,Barley,1654.15
01-12-2028,Haryana,Cotton,7380.39
01-03-2023,Karnataka,Pulses,5660.84
01-12-2024,Uttar Pradesh,Rice,2026.06
01-10-2022,Gujarat,Cotton,6218.84
01-05-2024,Rajasthan,Rice,2103.68
01-03-2027,Uttar Pradesh,Wheat,2570.55
01-12-2020,Tamil Nadu,Cotton,5937.66
01-11-2020,Haryana,Barley,1558.21
01-09-2022,Karnataka,Mustard,4960.15
01-08-2027,Maharashtra,Cotton,7230.4
01-09-2020,Karnataka,Barley,1547.23
01-06-2028,Maharashtra,Rice,2349.42
01-07-2020,Karnataka,Maize,1535.28
01-11-2023,Madhya Pradesh,Soybean,3684.67
01-01-2024,Punjab,Rice,2013.79
01-03-2020,Maharashtra,Maize,1559.17
01-03-2026,Haryana,Soybean,4241.41
01-06-2025,Bihar,Rice,2174.59
01-02-2025,Punjab,Pulses,5978.42
01-06-2025,Uttar Pradesh,Soybean,4164.15
01-12-2023,Haryana,Groundnut,6101.23
01-03-2021,Haryana,Cotton,6524.42
01-12-2021,Tamil Nadu,Rice,1865.89
01-06-2020,Karnataka,Mustard,5075.11
01-10-2028,Karnataka,Wheat,2378.76
01-01-2025,Madhya Pradesh,Pulses,5728.43
01-08-2026,Punjab,Rice,2143.1
01-04-2026,Madhya Pradesh,Groundnut,6764.02
01-03-2023,Gujarat,Sugarcane,340.64
01-07-2020,Punjab,Rice,1854.52
01-02-2026,Haryana,Pulses,6043.01
01-12-2023,Karnataka,Pulses,5537.88
01-04-2027,Bihar,Barley,2064.97
01-08-2028,Haryana,Sugarcane,367.06
01-12-2022,Gujarat,Rice,1943.72
01-11-2028,Tamil Nadu,Cotton,7299.74
01-10-2021,Tamil Nadu,Rice,1816.73
01-07-2026,Tamil Nadu,Pulses,5892.47
01-02-2025,Uttar Pradesh,Pulses,5831.93
01-03-2028,Maharashtra,Pulses,6480.92
01-09-2020,Maharashtra,Maize,1463.17
01-06-2022,Uttar Pradesh,Wheat,2161.14
01-11-2023,Karnataka,Rice,1920.87
01-01-2025,Maharashtra,Groundnut,6299.42
01-10-2020,Tamil Nadu,Soybean,3377.14
01-11-2023,Tamil Nadu,Soybean,3782.95
01-10-2025,Gujarat,Wheat,2271.08
01-11-2028,Maharashtra,Cotton,7292.26
01-12-2020,Bihar,Mustard,4902.59
01-03-2028,Bihar,Rice,2360.94
01-06-2026,Maharashtra,Maize,1807.05
01-07-2021,Haryana,Mustard,5101.06
01-11-2020,Bihar,Maize,1452.35
01-01-2025,Bihar,Wheat,2272.83
01-04-2025,Tamil Nadu,Mustard,5762.31
01-07-2021,Punjab,Cotton,6280.65
01-12-2027,Uttar Pradesh,Soybean,4238.51
01-02-2026,Gujarat,Maize,1834.03
01-11-2023,Bihar,Barley,1673.96
01-09-2026,Punjab,Pulses,5759.22
01-12-2020,Punjab,Sugarcane,301.62
01-04-2028,Punjab,Pulses,6477.28
01-06-2021,Tamil Nadu,Sugarcane,316.37
01-12-2021,Madhya Pradesh,Mustard,5034.71
01-03-2020,Bihar,Mustard,5048.31
01-05-2023,Tamil Nadu,Soybean,4000.67
01-04-2026,Bihar,Mustard,6054.2
01-06-2023,Bihar,Mustard,5351.54
01-08-2021,Maharashtra,Maize,1506.88
01-04-2020,Uttar Pradesh,Mustard,5110.46
01-01-2028,Karnataka,Pulses,6268.32
01-08-2022,Uttar Pradesh,Groundnut,5781.79
01-11-2022,Bihar,Pulses,5189.77
01-10-2025,Tamil Nadu,Soybean,3963.97
01-02-2025,Bihar,Groundnut,6406.44
01-04-2020,Karnataka,Mustard,5031.06
01-10-2026,Maharashtra,Cotton,6894.82
01-10-2026,Gujarat,Barley,1809.16
01-01-2028,Punjab,Soybean,4351.58
01-08-2020,Punjab,Soybean,3459.7
01-11-2020,Maharashtra,Mustard,4734.31
01-05-2025,Maharashtra,Pulses,6099.9
01-07-2027,Rajasthan,Sugarcane,364.91
01-02-2024,Uttar Pradesh,Soybean,3989.49
01-07-2021,Rajasthan,Sugarcane,311.2
01-10-2027,Bihar,Pulses,5948.38
01-09-2023,Maharashtra,Barley,1705.8
01-03-2022,Bihar,Wheat,2258.79
01-03-2027,Tamil Nadu,Sugarcane,378.92
01-06-2024,Maharashtra,Cotton,6835.88
01-11-2021,Bihar,Barley,1619.76
01-12-2025,Maharashtra,Barley,1840.14
01-08-2026,Haryana,Pulses,5742.12
01-01-2028,Rajasthan,Sugarcane,376.97
01-06-2021,Uttar Pradesh,Soybean,3731.48
01-11-2027,Madhya Pradesh,Rice,2133.16
01-11-2022,Tamil Nadu,Barley,1693.07
01-09-2020,Uttar Pradesh,Wheat,1937.56
01-01-2028,Gujarat,Cotton,7587.38
01-09-2020,Rajasthan,Maize,1439.18
01-11-2022,Gujarat,Pulses,5132.94
01-04-2028,Uttar Pradesh,Wheat,2584.18
01-03-2022,Rajasthan,Mustard,5369.2
01-10-2020,Haryana,Pulses,4902.24
01-12-2023,Punjab,Cotton,6461.81
01-02-2021,Maharashtra,Wheat,2102.19
01-08-2023,Tamil Nadu,Wheat,2155.44
01-08-2020,Karnataka,Wheat,2018.38
01-01-2022,Madhya Pradesh,Rice,1875.43
01-05-2020,Maharashtra,Rice,1891.74
01-09-2025,Rajasthan,Maize,1688.5
01-01-2025,Uttar Pradesh,Barley,1805.29
01-07-2023,Karnataka,Groundnut,5986.13
01-08-2020,Bihar,Wheat,1996.79
01-03-2023,Karnataka,Cotton,6747.69
01-07-2020,Uttar Pradesh,Cotton,6072.88
01-04-2023,Gujarat,Maize,1753.99
01-12-2027,Punjab,Soybean,4302.51
01-11-2023,Uttar Pradesh,Sugarcane,322.24
01-02-2026,Maharashtra,Barley,1947.83
01-05-2022,Punjab,Mustard,5347.72
01-08-2026,Bihar,Maize,1749.57
01-06-2026,Gujarat,Cotton,7191.3
01-07-2021,Madhya Pradesh,Groundnut,5761.88
01-11-2026,Rajasthan,Mustard,5564.67
01-04-2021,Haryana,Barley,1756.43
01-11-2022,Bihar,Sugarcane,307.58
01-02-2028,Uttar Pradesh,Cotton,7767.78
01-06-2025,Madhya Pradesh,Barley,1886.62
01-01-2026,Bihar,Barley,1892.41
01-12-2020,Madhya Pradesh,Maize,1477.91
01-10-2021,Punjab,Wheat,1994.28
01-11-2021,Karnataka,Soybean,3501.15
01-10-2022,Maharashtra,Pulses,5239.21
01-10-2023,Uttar Pradesh,Sugarcane,313.97
01-07-2024,Rajasthan,Groundnut,6221.51
01-10-2028,Rajasthan,Pulses,5920.75
01-01-2028,Tamil Nadu,Mustard,6066.18
01-02-2027,Rajasthan,Sugarcane,366.02
01-03-2022,Madhya Pradesh,Sugarcane,329.64
01-06-2028,Karnataka,Maize,1925.21
01-09-2021,Madhya Pradesh,Rice,1786.0
01-02-2027,Punjab,Sugarcane,368.64
01-01-2026,Bihar,Wheat,2390.78
01-11-2028,Gujarat,Pulses,6059.65
01-02-2023,Madhya Pradesh,Sugarcane,337.12
01-11-2028,Tamil Nadu,Mustard,5885.04
01-07-2023,Karnataka,Maize,1627.91
01-10-2025,Rajasthan,Groundnut,6201.27
01-08-2020,Uttar Pradesh,Maize,1510.03
01-11-2026,Haryana,Barley,1859.24
01-01-2021,Rajasthan,Mustard,4904.96
01-04-2021,Karnataka,Wheat,2174.71
01-03-2024,Punjab,Soybean,4076.0
01-08-2020,Gujarat,Rice,1813.43
01-04-2026,Rajasthan,Wheat,2527.6
01-04-2020,Madhya Pradesh,Wheat,2074.91
01-10-2022,Maharashtra,Rice,1867.26
01-11-2025,Haryana,Barley,1787.88
01-05-2024,Uttar Pradesh,Maize,1791.21
01-04-2023,Bihar,Wheat,2288.32
01-11-2020,Punjab,Cotton,5836.25
01-01-2026,Uttar Pradesh,Rice,2109.37
01-03-2020,Bihar,Sugarcane,318.45
01-07-2028,Uttar Pradesh,Cotton,7513.78
01-01-2027,Tamil Nadu,Soybean,4239.68
01-02-2023,Gujarat,Mustard,5322.16
01-03-2022,Rajasthan,Pulses,5491.76
01-09-2026,Madhya Pradesh,Rice,2105.33
01-07-2028,Maharashtra,Barley,1994.39
01-10-2023,Punjab,Maize,1585.16
01-08-2028,Maharashtra,Soybean,4337.43
01-09-2022,Haryana,Pulses,5185.89
01-05-2023,Maharashtra,Barley,1827.5
01-02-2025,Tamil Nadu,Pulses,5952.66
01-12-2027,Bihar,Groundnut,6686.08
01-08-2027,Madhya Pradesh,Groundnut,6619.3
01-07-2027,Karnataka,Groundnut,6654.25
01-04-2028,Rajasthan,Groundnut,7282.85
01-05-2021,Punjab,Cotton,6413.72
01-09-2023,Karnataka,Barley,1730.09
01-07-2025,Maharashtra,Groundnut,6467.98
01-04-2020,Gujarat,Barley,1675.57
01-07-2025,Rajasthan,Soybean,4025.2
01-01-2028,Punjab,Barley,1973.62
01-11-2028,Rajasthan,Wheat,2414.79
01-05-2024,Gujarat,Groundnut,6553.56
01-08-2026,Haryana,Soybean,4038.68
01-08-2023,Punjab,Cotton,6432.41
01-02-2020,Rajasthan,Barley,1623.46
01-08-2025,Haryana,Pulses,5633.51
01-12-2022,Gujarat,Wheat,2131.39
01-01-2024,Gujarat,Maize,1698.89
01-04-2021,Uttar Pradesh,Maize,1635.51
01-02-2026,Gujarat,Mustard,5840.62
01-11-2028,Haryana,Groundnut,6570.26
01-04-2025,Rajasthan,Cotton,7282.68
01-01-2026,Karnataka,Barley,1862.75
01-09-2026,Gujarat,Soybean,4029.46
01-04-2023,Maharashtra,Wheat,2263.82
01-10-2024,Madhya Pradesh,Mustard,5169.84
01-08-2023,Gujarat,Wheat,2181.78
01-06-2028,Madhya Pradesh,Cotton,7818.58
01-11-2024,Rajasthan,Rice,1976.3
01-08-2026,Bihar,Pulses,5852.78
01-10-2024,Haryana,Maize,1607.53
01-08-2021,Tamil Nadu,Pulses,5101.85
01-06-2021,Haryana,Sugarcane,318.73
01-05-2027,Karnataka,Barley,2070.13
01-04-2026,Tamil Nadu,Cotton,7505.94
01-03-2025,Bihar,Groundnut,6569.2
01-04-2022,Maharashtra,Barley,1803.25
01-09-2025,Maharashtra,Sugarcane,342.34
01-05-2020,Tamil Nadu,Wheat,2149.59
01-09-2024,Bihar,Maize,1613.54
01-08-2025,Uttar Pradesh,Barley,1800.64
01-12-2025,Maharashtra,Mustard,5532.46
01-06-2022,Uttar Pradesh,Soybean,3839.13
01-05-2026,Gujarat,Maize,1829.56
01-01-2022,Karnataka,Sugarcane,313.28
01-08-2025,Uttar Pradesh,Mustard,5363.43
01-04-2022,Maharashtra,Mustard,5478.88
01-10-2021,Tamil Nadu,Pulses,5063.55
01-08-2023,Haryana,Mustard,5235.74
01-05-2024,Haryana,Barley,1919.24
01-02-2026,Madhya Pradesh,Pulses,6162.22
01-11-2027,Bihar,Cotton,7062.61
01-05-2024,Haryana,Groundnut,6422.39
01-12-2022,Maharashtra,Soybean,3723.65
01-06-2027,Uttar Pradesh,Soybean,4381.03
01-08-2025,Uttar Pradesh,Rice,2027.07
01-08-2021,Tamil Nadu,Mustard,4977.63
01-11-2021,Haryana,Mustard,4827.1
01-06-2023,Maharashtra,Pulses,5743.54
01-01-2027,Uttar Pradesh,Barley,1907.04
01-10-2026,Karnataka,Pulses,5770.06
01-10-2027,Tamil Nadu,Cotton,6950.41
01-03-2024,Madhya Pradesh,Barley,1910.86
01-11-2024,Tamil Nadu,Mustard,5305.64
01-03-2020,Rajasthan,Groundnut,5866.56
01-09-2024,Rajasthan,Maize,1610.74
01-04-2020,Bihar,Sugarcane,314.79
01-02-2020,Bihar,Barley,1614.23
01-01-2020,Tamil Nadu,Sugarcane,302.27
01-10-2023,Bihar,Maize,1585.72
01-12-2028,Uttar Pradesh,Barley,1940.44
01-03-2026,Tamil Nadu,Wheat,2496.39
01-03-2028,Karnataka,Soybean,4623.03
01-08-2023,Tamil Nadu,Barley,1746.59
01-11-2027,Madhya Pradesh,Pulses,5812.29
01-09-2023,Tamil Nadu,Wheat,2094.18
01-11-2024,Rajasthan,Soybean,3844.07
01-12-2021,Punjab,Maize,1554.41
01-07-2026,Haryana,Rice,2176.13
01-05-2027,Haryana,Pulses,6451.33
01-04-2023,Haryana,Sugarcane,346.31
01-07-2028,Karnataka,Mustard,6056.37
01-11-2028,Rajasthan,Rice,2155.2
01-08-2023,Maharashtra,Soybean,3813.38
01-04-2027,Tamil Nadu,Groundnut,7020.22
01-07-2022,Bihar,Barley,1726.88
01-01-2023,Haryana,Mustard,5132.91
01-05-2025,Uttar Pradesh,Barley,1914.31
01-10-2025,Maharashtra,Rice,2035.3
01-07-2027,Maharashtra,Rice,2228.96
01-08-2024,Uttar Pradesh,Wheat,2192.31
01-02-2020,Bihar,Maize,1560.43
01-09-2025,Uttar Pradesh,Soybean,3960.61
01-10-2027,Gujarat,Mustard,5708.26
01-01-2025,Gujarat,Rice,2090.21
01-08-2023,Tamil Nadu,Sugarcane,320.71
01-11-2028,Tamil Nadu,Barley,1957.23
01-06-2021,Bihar,Sugarcane,322.46
01-09-2028,Rajasthan,Rice,2194.87
01-07-2024,Bihar,Mustard,5351.56
01-09-2025,Tamil Nadu,Cotton,6643.57
01-09-2026,Bihar,Rice,2074.12
01-09-2022,Madhya Pradesh,Barley,1630.42
01-11-2026,Gujarat,Sugarcane,339.49
01-03-2024,Punjab,Mustard,5699.03
01-09-2024,Karnataka,Pulses,5397.14
01-04-2022,Gujarat,Cotton,6667.37
01-08-2022,Uttar Pradesh,Mustard,5064.22
01-08-2026,Gujarat,Pulses,5874.14
01-12-2024,Madhya Pradesh,Barley,1813.66
01-10-2028,Haryana,Maize,1811.7
01-12-2026,Tamil Nadu,Sugarcane,355.02
01-10-2023,Karnataka,Cotton,6227.61
01-03-2020,Gujarat,Soybean,3735.19
01-08-2023,Uttar Pradesh,Mustard,5120.46
01-11-2020,Tamil Nadu,Sugarcane,294.35
01-02-2026,Karnataka,Mustard,5743.74
01-02-2025,Madhya Pradesh,Maize,1792.83
01-04-2021,Punjab,Wheat,2201.87
01-05-2020,Madhya Pradesh,Sugarcane,316.89
01-03-2021,Rajasthan,Sugarcane,328.08
01-11-2027,Karnataka,Wheat,2341.94
01-02-2023,Uttar Pradesh,Sugarcane,332.33
01-04-2023,Rajasthan,Rice,2045.0
01-09-2023,Karnataka,Rice,1882.79
01-01-2028,Punjab,Wheat,2484.94
01-01-2020,Rajasthan,Rice,1771.58
01-05-2025,Karnataka,Soybean,4186.81
01-01-2021,Uttar Pradesh,Soybean,3559.01
01-10-2025,Madhya Pradesh,Groundnut,6140.52
01-06-2024,Bihar,Pulses,5800.75
01-04-2021,Bihar,Maize,1613.25
01-10-2020,Bihar,Pulses,4892.31
01-06-2021,Rajasthan,Mustard,5035.52
01-03-2022,Rajasthan,Groundnut,6021.77
01-10-2028,Haryana,Soybean,4135.77
01-06-2025,Rajasthan,Pulses,5879.2
01-08-2027,Karnataka,Soybean,4250.84
01-03-2025,Gujarat,Groundnut,6688.13
01-02-2025,Madhya Pradesh,Rice,2110.11
01-01-2026,Madhya Pradesh,Pulses,5831.32
01-06-2020,Madhya Pradesh,Soybean,3672.39
01-02-2025,Tamil Nadu,Maize,1781.67
01-04-2021,Haryana,Mustard,5291.41
01-11-2022,Bihar,Wheat,2056.39
01-10-2025,Gujarat,Mustard,5372.9
01-07-2026,Haryana,Sugarcane,355.04
01-02-2021,Haryana,Barley,1699.4
01-06-2024,Punjab,Soybean,3981.71
01-01-2027,Bihar,Cotton,7395.13
01-06-2027,Rajasthan,Wheat,2543.12
01-11-2028,Punjab,Cotton,7385.94
01-08-2024,Bihar,Rice,2023.26
01-05-2022,Maharashtra,Groundnut,6036.85
01-09-2028,Rajasthan,Groundnut,6700.31
01-05-2021,Maharashtra,Rice,1924.63
01-04-2023,Tamil Nadu,Sugarcane,349.2
01-04-2021,Uttar Pradesh,Rice,1936.21
01-12-2028,Bihar,Mustard,5851.87
01-07-2028,Gujarat,Sugarcane,371.7
01-06-2022,Madhya Pradesh,Mustard,5241.29
01-05-2027,Rajasthan,Pulses,6385.61
01-11-2025,Tamil Nadu,Barley,1817.38
01-01-2020,Karnataka,Soybean,3516.56
01-07-2022,Gujarat,Barley,1749.3
01-11-2021,Haryana,Soybean,3462.55
01-02-2024,Karnataka,Wheat,2299.21
01-07-2024,Punjab,Mustard,5529.97
01-11-2022,Tamil Nadu,Cotton,6339.58
01-07-2024,Uttar Pradesh,Rice,2006.1
01-02-2025,Haryana,Mustard,5676.14
01-02-2023,Maharashtra,Maize,1668.42
01-11-2022,Karnataka,Wheat,2104.31
01-05-2022,Gujarat,Rice,2027.8
01-07-2026,Uttar Pradesh,Groundnut,6623.6
01-06-2027,Madhya Pradesh,Barley,2040.67
01-12-2024,Punjab,Pulses,5702.94
01-10-2022,Karnataka,Pulses,5133.28
01-03-2021,Punjab,Wheat,2175.83
01-09-2025,Punjab,Rice,2033.53
01-02-2021,Maharashtra,Rice,1875.79
01-08-2021,Rajasthan,Maize,1518.1
01-06-2027,Punjab,Maize,1881.64
01-12-2023,Maharashtra,Wheat,2136.25
01-06-2020,Maharashtra,Maize,1572.05
01-07-2024,Karnataka,Wheat,2282.34
01-09-2022,Haryana,Wheat,2033.92
01-03-2020,Karnataka,Soybean,3650.93
01-06-2023,Uttar Pradesh,Soybean,3954.59
01-12-2022,Madhya Pradesh,Soybean,3670.74
01-06-2020,Uttar Pradesh,Mustard,5042.12
01-11-2026,Tamil Nadu,Sugarcane,352.74
01-01-2021,Rajasthan,Rice,1850.82
01-02-2027,Gujarat,Cotton,7384.06
01-01-2025,Madhya Pradesh,Rice,2033.33
01-01-2027,Rajasthan,Rice,2219.61
01-08-2020,Tamil Nadu,Sugarcane,295.25
01-02-2023,Tamil Nadu,Cotton,6748.41
01-10-2025,Punjab,Mustard,5386.27
01-02-2025,Punjab,Cotton,6995.88
01-10-2028,Haryana,Pulses,6051.59
01-04-2028,Rajasthan,Cotton,7729.13
01-09-2020,Maharashtra,Barley,1531.7
01-04-2022,Tamil Nadu,Soybean,3906.1
01-03-2027,Haryana,Sugarcane,385.06
01-06-2025,Gujarat,Soybean,4207.24
01-11-2022,Haryana,Rice,1903.37
01-12-2023,Tamil Nadu,Groundnut,5886.27
01-11-2022,Rajasthan,Wheat,2062.69
01-11-2026,Punjab,Wheat,2270.25
01-06-2025,Tamil Nadu,Barley,1903.97
01-04-2025,Tamil Nadu,Maize,1817.64
01-09-2023,Punjab,Barley,1671.05
01-09-2026,Gujarat,Mustard,5521.29
01-09-2027,Haryana,Rice,2083.46
01-12-2024,Madhya Pradesh,Sugarcane,328.99
01-08-2024,Haryana,Maize,1657.5
01-02-2027,Haryana,Rice,2231.82
01-09-2020,Karnataka,Maize,1454.73
01-05-2027,Tamil Nadu,Soybean,4442.64
01-02-2028,Haryana,Mustard,6140.6
01-09-2025,Madhya Pradesh,Sugarcane,336.8
01-07-2020,Uttar Pradesh,Pulses,5167.96
01-09-2021,Haryana,Maize,1486.3
01-02-2025,Rajasthan,Cotton,7202.13
01-09-2025,Bihar,Cotton,6706.8
01-07-2020,Punjab,Cotton,6196.08
01-08-2027,Punjab,Cotton,7208.29
01-09-2026,Karnataka,Rice,2093.24
01-03-2021,Rajasthan,Cotton,6531.44
01-12-2027,Rajasthan,Sugarcane,360.38
01-05-2025,Bihar,Mustard,5878.73
01-01-2025,Rajasthan,Groundnut,6340.81
01-11-2024,Rajasthan,Groundnut,6073.74
01-04-2027,Gujarat,Soybean,4412.06
01-10-2022,Karnataka,Rice,1865.13
01-06-2025,Haryana,Barley,1888.32
01-08-2020,Maharashtra,Groundnut,5495.36
01-02-2023,Tamil Nadu,Mustard,5364.29
01-05-2024,Madhya Pradesh,Barley,1912.12
01-06-2020,Uttar Pradesh,Pulses,5091.93
01-06-2022,Gujarat,Cotton,6488.76
01-11-2020,Gujarat,Groundnut,5491.61
01-09-2027,Madhya Pradesh,Cotton,7110.17
01-03-2022,Maharashtra,Cotton,6580.59
01-08-2026,Punjab,Soybean,4078.21
01-09-2027,Maharashtra,Pulses,5769.67
01-11-2024,Haryana,Rice,1993.94
